id,category,productName,date,quantitySold,listPrice,unitPrice,inSeason,season,promotional,discountRate,isPayday,isDoubleDay,isWeekend,promoType
22681,Makeup,Brow Pencil,2024-01-20,41,115.66,97.15,1,Christmas,1,0.16,0,0,1,regular
22682,Makeup,Brow Pencil,2024-01-21,56,115.66,96,1,Christmas,1,0.17,0,0,1,regular
22683,Makeup,Brow Pencil,2024-01-22,38,115.66,115.66,1,Christmas,0,0,0,0,0,none
22684,Makeup,Brow Pencil,2024-01-23,19,115.66,115.66,1,Christmas,0,0,0,0,0,none
22685,Makeup,Brow Pencil,2024-01-24,51,115.66,97.15,1,Christmas,1,0.16,0,0,0,regular
22686,Makeup,Brow Pencil,2024-01-25,10,115.66,115.66,1,Christmas,0,0,0,0,0,none
22687,Makeup,Brow Pencil,2024-01-26,25,115.66,115.66,1,Christmas,0,0,0,0,0,none
22688,Makeup,Brow Pencil,2024-01-27,30,115.66,115.66,1,Christmas,0,0,0,0,1,none
22689,Makeup,Brow Pencil,2024-01-28,3,115.66,115.66,1,Christmas,0,0,0,0,1,none
22690,Makeup,Brow Pencil,2024-01-29,33,115.66,115.66,1,Christmas,0,0,0,0,0,none
22691,Makeup,Brow Pencil,2024-01-30,36,115.66,115.66,1,Christmas,0,0,0,0,0,none
22692,Makeup,Brow Pencil,2024-01-31,4,115.66,115.66,1,Christmas,0,0,1,0,0,none
22693,Makeup,Brow Pencil,2024-02-01,42,115.66,115.66,1,Christmas,0,0,0,0,0,none
22694,Makeup,Brow Pencil,2024-02-02,4,115.66,80.96,1,Christmas,1,0.3,0,1,0,double_day
22695,Makeup,Brow Pencil,2024-02-03,70,115.66,84.43,1,Christmas,1,0.27,0,0,1,regular
22696,Makeup,Brow Pencil,2024-02-04,60,115.66,84.43,1,Christmas,1,0.27,0,0,1,regular
22697,Makeup,Brow Pencil,2024-02-05,24,115.66,115.66,1,Christmas,0,0,0,0,0,none
22698,Makeup,Brow Pencil,2024-02-06,21,115.66,115.66,1,Christmas,0,0,0,0,0,none
22699,Makeup,Brow Pencil,2024-02-07,33,115.66,115.66,1,Christmas,0,0,0,0,0,none
22700,Makeup,Brow Pencil,2024-02-08,43,115.66,115.66,1,Christmas,0,0,0,0,0,none
22701,Makeup,Brow Pencil,2024-02-09,2,115.66,115.66,1,Christmas,0,0,0,0,0,none
22702,Makeup,Brow Pencil,2024-02-10,16,115.66,90.21,1,Christmas,1,0.22,0,0,1,regular
22703,Makeup,Brow Pencil,2024-02-11,47,115.66,115.66,1,Christmas,0,0,0,0,1,none
22704,Makeup,Brow Pencil,2024-02-12,1,115.66,115.66,1,Christmas,0,0,0,0,0,none
22705,Makeup,Brow Pencil,2024-02-13,48,115.66,115.66,1,Christmas,0,0,0,0,0,none
22706,Makeup,Brow Pencil,2024-02-14,23,115.66,115.66,1,Christmas,0,0,0,0,0,none
22707,Makeup,Brow Pencil,2024-02-15,38,115.66,115.66,1,Christmas,0,0,1,0,0,none
22708,Makeup,Brow Pencil,2024-02-16,39,115.66,115.66,1,Christmas,0,0,0,0,0,none
22709,Makeup,Brow Pencil,2024-02-17,17,115.66,115.66,1,Christmas,0,0,0,0,1,none
22710,Makeup,Brow Pencil,2024-02-18,35,115.66,115.66,1,Christmas,0,0,0,0,1,none
22711,Makeup,Brow Pencil,2024-02-19,5,115.66,115.66,1,Christmas,0,0,0,0,0,none
22712,Makeup,Brow Pencil,2024-02-20,15,115.66,115.66,1,Christmas,0,0,0,0,0,none
22713,Makeup,Brow Pencil,2024-02-21,46,115.66,115.66,1,Christmas,0,0,0,0,0,none
22714,Makeup,Brow Pencil,2024-02-22,46,115.66,115.66,1,Christmas,0,0,0,0,0,none
22715,Makeup,Brow Pencil,2024-02-23,49,115.66,115.66,1,Christmas,0,0,0,0,0,none
22716,Makeup,Brow Pencil,2024-02-24,5,115.66,115.66,1,Christmas,0,0,0,0,1,none
22717,Makeup,Brow Pencil,2024-02-25,42,115.66,115.66,1,Christmas,0,0,0,0,1,none
22718,Makeup,Brow Pencil,2024-02-26,32,115.66,115.66,1,Christmas,0,0,0,0,0,none
22719,Makeup,Brow Pencil,2024-02-27,13,115.66,85.59,1,Christmas,1,0.26,0,0,0,regular
22720,Makeup,Brow Pencil,2024-02-28,25,115.66,115.66,1,Christmas,0,0,0,0,0,none
22721,Makeup,Brow Pencil,2024-02-29,70,115.66,62.46,1,Christmas,1,0.46,1,0,0,payday
22722,Makeup,Brow Pencil,2024-03-01,30,115.66,115.66,0,Summer,0,0,0,0,0,none
22723,Makeup,Brow Pencil,2024-03-02,19,115.66,86.75,0,Summer,1,0.25,0,0,1,regular
22724,Makeup,Brow Pencil,2024-03-03,42,115.66,58.99,0,Summer,1,0.49,0,1,1,double_day
22725,Makeup,Brow Pencil,2024-03-04,12,115.66,115.66,0,Summer,0,0,0,0,0,none
22726,Makeup,Brow Pencil,2024-03-05,17,115.66,115.66,0,Summer,0,0,0,0,0,none
22727,Makeup,Brow Pencil,2024-03-06,29,115.66,99.47,0,Summer,1,0.14,0,0,0,regular
22728,Makeup,Brow Pencil,2024-03-07,13,115.66,115.66,0,Summer,0,0,0,0,0,none
22729,Makeup,Brow Pencil,2024-03-08,10,115.66,115.66,0,Summer,0,0,0,0,0,none
22730,Makeup,Brow Pencil,2024-03-09,25,115.66,115.66,0,Summer,0,0,0,0,1,none
22731,Makeup,Brow Pencil,2024-03-10,34,115.66,115.66,0,Summer,0,0,0,0,1,none
22732,Makeup,Brow Pencil,2024-03-11,30,115.66,115.66,0,Summer,0,0,0,0,0,none
22733,Makeup,Brow Pencil,2024-03-12,8,115.66,115.66,0,Summer,0,0,0,0,0,none
22734,Makeup,Brow Pencil,2024-03-13,4,115.66,115.66,0,Summer,0,0,0,0,0,none
22735,Makeup,Brow Pencil,2024-03-14,7,115.66,115.66,0,Summer,0,0,0,0,0,none
22736,Makeup,Brow Pencil,2024-03-15,14,115.66,115.66,0,Summer,0,0,1,0,0,none
22737,Makeup,Brow Pencil,2024-03-16,26,115.66,115.66,0,Summer,0,0,0,0,1,none
22738,Makeup,Brow Pencil,2024-03-17,25,115.66,115.66,0,Summer,0,0,0,0,1,none
22739,Makeup,Brow Pencil,2024-03-18,22,115.66,115.66,0,Summer,0,0,0,0,0,none
22740,Makeup,Brow Pencil,2024-03-19,21,115.66,115.66,0,Summer,0,0,0,0,0,none
22741,Makeup,Brow Pencil,2024-03-20,5,115.66,115.66,0,Summer,0,0,0,0,0,none
22742,Makeup,Brow Pencil,2024-03-21,4,115.66,115.66,0,Summer,0,0,0,0,0,none
22743,Makeup,Brow Pencil,2024-03-22,7,115.66,115.66,0,Summer,0,0,0,0,0,none
22744,Makeup,Brow Pencil,2024-03-23,6,115.66,115.66,0,Summer,0,0,0,0,1,none
22745,Makeup,Brow Pencil,2024-03-24,10,115.66,115.66,0,Summer,0,0,0,0,1,none
22746,Makeup,Brow Pencil,2024-03-25,6,115.66,115.66,0,Summer,0,0,0,0,0,none
22747,Makeup,Brow Pencil,2024-03-26,4,115.66,115.66,0,Summer,0,0,0,0,0,none
22748,Makeup,Brow Pencil,2024-03-27,15,115.66,115.66,0,Summer,0,0,0,0,0,none
22749,Makeup,Brow Pencil,2024-03-28,9,115.66,115.66,0,Summer,0,0,0,0,0,none
22750,Makeup,Brow Pencil,2024-03-29,11,115.66,115.66,0,Summer,0,0,0,0,0,none
22751,Makeup,Brow Pencil,2024-03-30,4,115.66,115.66,0,Summer,0,0,0,0,1,none
22752,Makeup,Brow Pencil,2024-03-31,1,115.66,115.66,0,Summer,0,0,1,0,1,none
22753,Makeup,Brow Pencil,2024-04-01,15,115.66,115.66,0,Summer,0,0,0,0,0,none
22754,Makeup,Brow Pencil,2024-04-02,25,115.66,115.66,0,Summer,0,0,0,0,0,none
22755,Makeup,Brow Pencil,2024-04-03,13,115.66,115.66,0,Summer,0,0,0,0,0,none
22756,Makeup,Brow Pencil,2024-04-04,30,115.66,115.66,0,Summer,0,0,0,1,0,none
22757,Makeup,Brow Pencil,2024-04-05,21,115.66,115.66,0,Summer,0,0,0,0,0,none
22758,Makeup,Brow Pencil,2024-04-06,35,115.66,115.66,0,Summer,0,0,0,0,1,none
22759,Makeup,Brow Pencil,2024-04-07,43,115.66,102.94,0,Summer,1,0.11,0,0,1,regular
22760,Makeup,Brow Pencil,2024-04-08,32,115.66,115.66,0,Summer,0,0,0,0,0,none
22761,Makeup,Brow Pencil,2024-04-09,2,115.66,115.66,0,Summer,0,0,0,0,0,none
22762,Makeup,Brow Pencil,2024-04-10,27,115.66,115.66,0,Summer,0,0,0,0,0,none
22763,Makeup,Brow Pencil,2024-04-11,30,115.66,115.66,0,Summer,0,0,0,0,0,none
22764,Makeup,Brow Pencil,2024-04-12,14,115.66,115.66,0,Summer,0,0,0,0,0,none
22765,Makeup,Brow Pencil,2024-04-13,44,115.66,115.66,0,Summer,0,0,0,0,1,none
22766,Makeup,Brow Pencil,2024-04-14,35,115.66,115.66,0,Summer,0,0,0,0,1,none
22767,Makeup,Brow Pencil,2024-04-15,16,115.66,115.66,0,Summer,0,0,1,0,0,none
22768,Makeup,Brow Pencil,2024-04-16,33,115.66,94.84,0,Summer,1,0.18,0,0,0,regular
22769,Makeup,Brow Pencil,2024-04-17,3,115.66,115.66,0,Summer,0,0,0,0,0,none
22770,Makeup,Brow Pencil,2024-04-18,11,115.66,115.66,0,Summer,0,0,0,0,0,none
22771,Makeup,Brow Pencil,2024-04-19,14,115.66,115.66,0,Summer,0,0,0,0,0,none
22772,Makeup,Brow Pencil,2024-04-20,31,115.66,115.66,0,Summer,0,0,0,0,1,none
22773,Makeup,Brow Pencil,2024-04-21,23,115.66,115.66,0,Summer,0,0,0,0,1,none
22774,Makeup,Brow Pencil,2024-04-22,28,115.66,115.66,0,Summer,0,0,0,0,0,none
22775,Makeup,Brow Pencil,2024-04-23,22,115.66,115.66,0,Summer,0,0,0,0,0,none
22776,Makeup,Brow Pencil,2024-04-24,24,115.66,115.66,0,Summer,0,0,0,0,0,none
22777,Makeup,Brow Pencil,2024-04-25,26,115.66,115.66,0,Summer,0,0,0,0,0,none
22778,Makeup,Brow Pencil,2024-04-26,43,115.66,86.75,0,Summer,1,0.25,0,0,0,regular
22779,Makeup,Brow Pencil,2024-04-27,48,115.66,94.84,0,Summer,1,0.18,0,0,1,regular
22780,Makeup,Brow Pencil,2024-04-28,31,115.66,115.66,0,Summer,0,0,0,0,1,none
22781,Makeup,Brow Pencil,2024-04-29,6,115.66,115.66,0,Summer,0,0,0,0,0,none
22782,Makeup,Brow Pencil,2024-04-30,23,115.66,69.4,0,Summer,1,0.4,1,0,0,payday
22783,Makeup,Brow Pencil,2024-05-01,4,115.66,115.66,0,Summer,0,0,0,0,0,none
22784,Makeup,Brow Pencil,2024-05-02,41,115.66,85.59,0,Summer,1,0.26,0,0,0,regular
22785,Makeup,Brow Pencil,2024-05-03,36,115.66,85.59,0,Summer,1,0.26,0,0,0,regular
22786,Makeup,Brow Pencil,2024-05-04,45,115.66,82.12,0,Summer,1,0.29,0,0,1,regular
22787,Makeup,Brow Pencil,2024-05-05,13,115.66,115.66,0,Summer,0,0,0,1,1,none
22788,Makeup,Brow Pencil,2024-05-06,6,115.66,115.66,0,Summer,0,0,0,0,0,none
22789,Makeup,Brow Pencil,2024-05-07,1,115.66,115.66,0,Summer,0,0,0,0,0,none
22790,Makeup,Brow Pencil,2024-05-08,31,115.66,115.66,0,Summer,0,0,0,0,0,none
22791,Makeup,Brow Pencil,2024-05-09,16,115.66,115.66,0,Summer,0,0,0,0,0,none
22792,Makeup,Brow Pencil,2024-05-10,31,115.66,92.53,0,Summer,1,0.2,0,0,0,regular
22793,Makeup,Brow Pencil,2024-05-11,13,115.66,115.66,0,Summer,0,0,0,0,1,none
22794,Makeup,Brow Pencil,2024-05-12,9,115.66,115.66,0,Summer,0,0,0,0,1,none
22795,Makeup,Brow Pencil,2024-05-13,22,115.66,102.94,0,Summer,1,0.11,0,0,0,regular
22796,Makeup,Brow Pencil,2024-05-14,8,115.66,115.66,0,Summer,0,0,0,0,0,none
22797,Makeup,Brow Pencil,2024-05-15,26,115.66,115.66,0,Summer,0,0,1,0,0,none
22798,Makeup,Brow Pencil,2024-05-16,4,115.66,115.66,0,Summer,0,0,0,0,0,none
22799,Makeup,Brow Pencil,2024-05-17,3,115.66,115.66,0,Summer,0,0,0,0,0,none
22800,Makeup,Brow Pencil,2024-05-18,27,115.66,115.66,0,Summer,0,0,0,0,1,none
22801,Makeup,Brow Pencil,2024-05-19,19,115.66,115.66,0,Summer,0,0,0,0,1,none
22802,Makeup,Brow Pencil,2024-05-20,28,115.66,115.66,0,Summer,0,0,0,0,0,none
22803,Makeup,Brow Pencil,2024-05-21,30,115.66,115.66,0,Summer,0,0,0,0,0,none
22804,Makeup,Brow Pencil,2024-05-22,33,115.66,115.66,0,Summer,0,0,0,0,0,none
22805,Makeup,Brow Pencil,2024-05-23,4,115.66,115.66,0,Summer,0,0,0,0,0,none
22806,Makeup,Brow Pencil,2024-05-24,5,115.66,115.66,0,Summer,0,0,0,0,0,none
22807,Makeup,Brow Pencil,2024-05-25,26,115.66,115.66,0,Summer,0,0,0,0,1,none
22808,Makeup,Brow Pencil,2024-05-26,34,115.66,92.53,0,Summer,1,0.2,0,0,1,regular
22809,Makeup,Brow Pencil,2024-05-27,29,115.66,115.66,0,Summer,0,0,0,0,0,none
22810,Makeup,Brow Pencil,2024-05-28,12,115.66,115.66,0,Summer,0,0,0,0,0,none
22811,Makeup,Brow Pencil,2024-05-29,17,115.66,115.66,0,Summer,0,0,0,0,0,none
22812,Makeup,Brow Pencil,2024-05-30,30,115.66,115.66,0,Summer,0,0,0,0,0,none
22813,Makeup,Brow Pencil,2024-05-31,23,115.66,115.66,0,Summer,0,0,1,0,0,none
22814,Makeup,Brow Pencil,2024-06-01,28,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22815,Makeup,Brow Pencil,2024-06-02,16,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22816,Makeup,Brow Pencil,2024-06-03,11,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22817,Makeup,Brow Pencil,2024-06-04,4,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22818,Makeup,Brow Pencil,2024-06-05,7,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22819,Makeup,Brow Pencil,2024-06-06,3,115.66,115.66,0,Back-to-School,0,0,0,1,0,none
22820,Makeup,Brow Pencil,2024-06-07,2,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22821,Makeup,Brow Pencil,2024-06-08,3,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22822,Makeup,Brow Pencil,2024-06-09,10,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22823,Makeup,Brow Pencil,2024-06-10,28,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22824,Makeup,Brow Pencil,2024-06-11,29,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22825,Makeup,Brow Pencil,2024-06-12,31,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22826,Makeup,Brow Pencil,2024-06-13,7,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22827,Makeup,Brow Pencil,2024-06-14,19,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22828,Makeup,Brow Pencil,2024-06-15,3,115.66,115.66,0,Back-to-School,0,0,1,0,1,none
22829,Makeup,Brow Pencil,2024-06-16,23,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22830,Makeup,Brow Pencil,2024-06-17,3,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22831,Makeup,Brow Pencil,2024-06-18,14,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22832,Makeup,Brow Pencil,2024-06-19,25,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22833,Makeup,Brow Pencil,2024-06-20,6,115.66,80.96,0,Back-to-School,1,0.3,0,0,0,regular
22834,Makeup,Brow Pencil,2024-06-21,34,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22835,Makeup,Brow Pencil,2024-06-22,12,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22836,Makeup,Brow Pencil,2024-06-23,23,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22837,Makeup,Brow Pencil,2024-06-24,24,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22838,Makeup,Brow Pencil,2024-06-25,24,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22839,Makeup,Brow Pencil,2024-06-26,21,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22840,Makeup,Brow Pencil,2024-06-27,17,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22841,Makeup,Brow Pencil,2024-06-28,20,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22842,Makeup,Brow Pencil,2024-06-29,36,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22843,Makeup,Brow Pencil,2024-06-30,15,115.66,115.66,0,Back-to-School,0,0,1,0,1,none
22844,Makeup,Brow Pencil,2024-07-01,28,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22845,Makeup,Brow Pencil,2024-07-02,3,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22846,Makeup,Brow Pencil,2024-07-03,24,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22847,Makeup,Brow Pencil,2024-07-04,9,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22848,Makeup,Brow Pencil,2024-07-05,26,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22849,Makeup,Brow Pencil,2024-07-06,18,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22850,Makeup,Brow Pencil,2024-07-07,6,115.66,115.66,0,Back-to-School,0,0,0,1,1,none
22851,Makeup,Brow Pencil,2024-07-08,26,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22852,Makeup,Brow Pencil,2024-07-09,28,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22853,Makeup,Brow Pencil,2024-07-10,13,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22854,Makeup,Brow Pencil,2024-07-11,13,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22855,Makeup,Brow Pencil,2024-07-12,11,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22856,Makeup,Brow Pencil,2024-07-13,8,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22857,Makeup,Brow Pencil,2024-07-14,16,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22858,Makeup,Brow Pencil,2024-07-15,10,115.66,115.66,0,Back-to-School,0,0,1,0,0,none
22859,Makeup,Brow Pencil,2024-07-16,31,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22860,Makeup,Brow Pencil,2024-07-17,10,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22861,Makeup,Brow Pencil,2024-07-18,9,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22862,Makeup,Brow Pencil,2024-07-19,28,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22863,Makeup,Brow Pencil,2024-07-20,29,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22864,Makeup,Brow Pencil,2024-07-21,6,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22865,Makeup,Brow Pencil,2024-07-22,31,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22866,Makeup,Brow Pencil,2024-07-23,29,115.66,83.28,0,Back-to-School,1,0.28,0,0,0,regular
22867,Makeup,Brow Pencil,2024-07-24,16,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22868,Makeup,Brow Pencil,2024-07-25,28,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22869,Makeup,Brow Pencil,2024-07-26,24,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22870,Makeup,Brow Pencil,2024-07-27,30,115.66,115.66,0,Back-to-School,0,0,0,0,1,none
22871,Makeup,Brow Pencil,2024-07-28,10,115.66,100.62,0,Back-to-School,1,0.13,0,0,1,regular
22872,Makeup,Brow Pencil,2024-07-29,28,115.66,85.59,0,Back-to-School,1,0.26,0,0,0,regular
22873,Makeup,Brow Pencil,2024-07-30,10,115.66,115.66,0,Back-to-School,0,0,0,0,0,none
22874,Makeup,Brow Pencil,2024-07-31,23,115.66,115.66,0,Back-to-School,0,0,1,0,0,none
22875,Makeup,Brow Pencil,2024-08-01,19,115.66,115.66,0,Rainy,0,0,0,0,0,none
22876,Makeup,Brow Pencil,2024-08-02,16,115.66,115.66,0,Rainy,0,0,0,0,0,none
22877,Makeup,Brow Pencil,2024-08-03,5,115.66,115.66,0,Rainy,0,0,0,0,1,none
22878,Makeup,Brow Pencil,2024-08-04,1,115.66,115.66,0,Rainy,0,0,0,0,1,none
22879,Makeup,Brow Pencil,2024-08-05,19,115.66,115.66,0,Rainy,0,0,0,0,0,none
22880,Makeup,Brow Pencil,2024-08-06,8,115.66,115.66,0,Rainy,0,0,0,0,0,none
22881,Makeup,Brow Pencil,2024-08-07,25,115.66,115.66,0,Rainy,0,0,0,0,0,none
22882,Makeup,Brow Pencil,2024-08-08,27,115.66,60.14,0,Rainy,1,0.48,0,1,0,double_day
22883,Makeup,Brow Pencil,2024-08-09,15,115.66,115.66,0,Rainy,0,0,0,0,0,none
22884,Makeup,Brow Pencil,2024-08-10,23,115.66,115.66,0,Rainy,0,0,0,0,1,none
22885,Makeup,Brow Pencil,2024-08-11,21,115.66,115.66,0,Rainy,0,0,0,0,1,none
22886,Makeup,Brow Pencil,2024-08-12,18,115.66,115.66,0,Rainy,0,0,0,0,0,none
22887,Makeup,Brow Pencil,2024-08-13,18,115.66,115.66,0,Rainy,0,0,0,0,0,none
22888,Makeup,Brow Pencil,2024-08-14,3,115.66,115.66,0,Rainy,0,0,0,0,0,none
22889,Makeup,Brow Pencil,2024-08-15,10,115.66,115.66,0,Rainy,0,0,1,0,0,none
22890,Makeup,Brow Pencil,2024-08-16,2,115.66,115.66,0,Rainy,0,0,0,0,0,none
22891,Makeup,Brow Pencil,2024-08-17,39,115.66,101.78,0,Rainy,1,0.12,0,0,1,regular
22892,Makeup,Brow Pencil,2024-08-18,34,115.66,82.12,0,Rainy,1,0.29,0,0,1,regular
22893,Makeup,Brow Pencil,2024-08-19,20,115.66,115.66,0,Rainy,0,0,0,0,0,none
22894,Makeup,Brow Pencil,2024-08-20,28,115.66,115.66,0,Rainy,0,0,0,0,0,none
22895,Makeup,Brow Pencil,2024-08-21,10,115.66,115.66,0,Rainy,0,0,0,0,0,none
22896,Makeup,Brow Pencil,2024-08-22,3,115.66,115.66,0,Rainy,0,0,0,0,0,none
22897,Makeup,Brow Pencil,2024-08-23,16,115.66,115.66,0,Rainy,0,0,0,0,0,none
22898,Makeup,Brow Pencil,2024-08-24,23,115.66,115.66,0,Rainy,0,0,0,0,1,none
22899,Makeup,Brow Pencil,2024-08-25,21,115.66,115.66,0,Rainy,0,0,0,0,1,none
22900,Makeup,Brow Pencil,2024-08-26,17,115.66,84.43,0,Rainy,1,0.27,0,0,0,regular
22901,Makeup,Brow Pencil,2024-08-27,9,115.66,115.66,0,Rainy,0,0,0,0,0,none
22902,Makeup,Brow Pencil,2024-08-28,30,115.66,115.66,0,Rainy,0,0,0,0,0,none
22903,Makeup,Brow Pencil,2024-08-29,26,115.66,115.66,0,Rainy,0,0,0,0,0,none
22904,Makeup,Brow Pencil,2024-08-30,22,115.66,101.78,0,Rainy,1,0.12,0,0,0,regular
22905,Makeup,Brow Pencil,2024-08-31,59,115.66,69.4,0,Rainy,1,0.4,1,0,1,payday
22906,Makeup,Brow Pencil,2024-09-01,37,115.66,90.21,0,Rainy,1,0.22,0,0,1,regular
22907,Makeup,Brow Pencil,2024-09-02,16,115.66,115.66,0,Rainy,0,0,0,0,0,none
22908,Makeup,Brow Pencil,2024-09-03,29,115.66,99.47,0,Rainy,1,0.14,0,0,0,regular
22909,Makeup,Brow Pencil,2024-09-04,11,115.66,115.66,0,Rainy,0,0,0,0,0,none
22910,Makeup,Brow Pencil,2024-09-05,20,115.66,115.66,0,Rainy,0,0,0,0,0,none
22911,Makeup,Brow Pencil,2024-09-06,22,115.66,115.66,0,Rainy,0,0,0,0,0,none
22912,Makeup,Brow Pencil,2024-09-07,12,115.66,115.66,0,Rainy,0,0,0,0,1,none
22913,Makeup,Brow Pencil,2024-09-08,21,115.66,115.66,0,Rainy,0,0,0,0,1,none
22914,Makeup,Brow Pencil,2024-09-09,1,115.66,115.66,0,Rainy,0,0,0,1,0,none
22915,Makeup,Brow Pencil,2024-09-10,10,115.66,115.66,0,Rainy,0,0,0,0,0,none
22916,Makeup,Brow Pencil,2024-09-11,8,115.66,104.09,0,Rainy,1,0.1,0,0,0,regular
22917,Makeup,Brow Pencil,2024-09-12,5,115.66,115.66,0,Rainy,0,0,0,0,0,none
22918,Makeup,Brow Pencil,2024-09-13,14,115.66,115.66,0,Rainy,0,0,0,0,0,none
22919,Makeup,Brow Pencil,2024-09-14,28,115.66,115.66,0,Rainy,0,0,0,0,1,none
22920,Makeup,Brow Pencil,2024-09-15,26,115.66,115.66,0,Rainy,0,0,1,0,1,none
22921,Makeup,Brow Pencil,2024-09-16,15,115.66,115.66,0,Rainy,0,0,0,0,0,none
22922,Makeup,Brow Pencil,2024-09-17,14,115.66,115.66,0,Rainy,0,0,0,0,0,none
22923,Makeup,Brow Pencil,2024-09-18,29,115.66,87.9,0,Rainy,1,0.24,0,0,0,regular
22924,Makeup,Brow Pencil,2024-09-19,20,115.66,115.66,0,Rainy,0,0,0,0,0,none
22925,Makeup,Brow Pencil,2024-09-20,30,115.66,115.66,0,Rainy,0,0,0,0,0,none
22926,Makeup,Brow Pencil,2024-09-21,17,115.66,115.66,0,Rainy,0,0,0,0,1,none
22927,Makeup,Brow Pencil,2024-09-22,2,115.66,115.66,0,Rainy,0,0,0,0,1,none
22928,Makeup,Brow Pencil,2024-09-23,6,115.66,115.66,0,Rainy,0,0,0,0,0,none
22929,Makeup,Brow Pencil,2024-09-24,36,115.66,101.78,0,Rainy,1,0.12,0,0,0,regular
22930,Makeup,Brow Pencil,2024-09-25,14,115.66,92.53,0,Rainy,1,0.2,0,0,0,regular
22931,Makeup,Brow Pencil,2024-09-26,24,115.66,115.66,0,Rainy,0,0,0,0,0,none
22932,Makeup,Brow Pencil,2024-09-27,5,115.66,115.66,0,Rainy,0,0,0,0,0,none
22933,Makeup,Brow Pencil,2024-09-28,21,115.66,115.66,0,Rainy,0,0,0,0,1,none
22934,Makeup,Brow Pencil,2024-09-29,24,115.66,115.66,0,Rainy,0,0,0,0,1,none
22935,Makeup,Brow Pencil,2024-09-30,21,115.66,115.66,0,Rainy,0,0,1,0,0,none
22936,Makeup,Brow Pencil,2024-10-01,6,115.66,115.66,0,Rainy,0,0,0,0,0,none
22937,Makeup,Brow Pencil,2024-10-02,27,115.66,115.66,0,Rainy,0,0,0,0,0,none
22938,Makeup,Brow Pencil,2024-10-03,12,115.66,115.66,0,Rainy,0,0,0,0,0,none
22939,Makeup,Brow Pencil,2024-10-04,4,115.66,115.66,0,Rainy,0,0,0,0,0,none
22940,Makeup,Brow Pencil,2024-10-05,26,115.66,115.66,0,Rainy,0,0,0,0,1,none
22941,Makeup,Brow Pencil,2024-10-06,30,115.66,115.66,0,Rainy,0,0,0,0,1,none
22942,Makeup,Brow Pencil,2024-10-07,19,115.66,115.66,0,Rainy,0,0,0,0,0,none
22943,Makeup,Brow Pencil,2024-10-08,19,115.66,115.66,0,Rainy,0,0,0,0,0,none
22944,Makeup,Brow Pencil,2024-10-09,27,115.66,115.66,0,Rainy,0,0,0,0,0,none
22945,Makeup,Brow Pencil,2024-10-10,18,115.66,115.66,0,Rainy,0,0,0,1,0,none
